input,target
tutor: I have a good news for you.,"I have good news for you. || Lỗi: Sai mạo từ || HD: 'News' không đếm được, không dùng 'a'."
tutor: He is a boy tall.,He is a tall boy. || Lỗi: Trật tự tính từ và danh từ || HD: 'Tall' đứng trước 'boy'.
tutor: She rarely is angry.,She is rarely angry. || Lỗi: Trật tự trạng từ || HD: Trạng từ tần suất đứng sau động từ 'to be'.
tutor: My parents usually are at home.,My parents are usually at home. || Lỗi: Trật tự trạng từ || HD: 'Usually' sau 'are'.
tutor: We have a meeting at the 3 PM.,We have a meeting at 3 PM. || Lỗi: Sai mạo từ || HD: Trước giờ cụ thể không dùng 'the'.
tutor: I read the book that you gave me. (đúng),"I read the book that you gave me. || Lỗi: Không lỗi || HD: Đây là 'the' xác định, đúng."
tutor: She is a nurse in the hospital.,She is a nurse at the hospital. || Lỗi: Dịch word-by-world (sai giới từ) || HD: Làm việc ở bệnh viện dùng 'at the hospital' khi là nơi làm việc.
tutor: I will go on a holiday next month.,"I will go on holiday next month. || Lỗi: Sai mạo từ || HD: 'Go on holiday' là cụm cố định, không cần 'a'."
tutor: They got married in the July.,They got married in July. || Lỗi: Sai mạo từ || HD: Trước tháng không dùng 'the'.
tutor: I want to know how is she.,I want to know how she is. || Lỗi: Trật tự từ trong câu tường thuật || HD: Mệnh đề danh từ không đảo trợ động từ.
tutor: He didn't used to smoke.,He didn't use to smoke. || Lỗi: Dịch word-by-word (sai dạng 'used to') || HD: Sau 'didn't' là động từ nguyên thể 'use to'.
tutor: It is a very beautiful weather.,"It is very beautiful weather. || Lỗi: Sai mạo từ || HD: 'Weather' không đếm được, không dùng 'a'."
tutor: She is my a friend.,She is my friend. || Lỗi: Dịch word-by-word (thừa mạo từ) || HD: Đã có tính từ sở hữu 'my' thì không dùng 'a'.
tutor: I went to bed late last night. (đúng),I went to bed late last night. || Lỗi: Không lỗi || HD: 'Went to bed' không cần mạo từ.
tutor: She is the most tallest in the class.,"She is the tallest in the class. || Lỗi: Dịch word-by-word (thừa 'most' với so sánh nhất ngắn) || HD: Với tính từ ngắn, dùng '-est', không thêm 'most'."
tutor: I am going to the bank. (đúng),"I am going to the bank. || Lỗi: Không lỗi || HD: Khi nói đến ngân hàng cụ thể hoặc địa điểm quen thuộc, dùng 'the'."
tutor: I like the cats.,"I like cats. || Lỗi: Sai mạo từ || HD: Khi nói chung về loài mèo, không dùng 'the'."
tutor: She gave me an useful book.,"She gave me a useful book. || Lỗi: Sai mạo từ || HD: 'Useful' phát âm /ju:/ là phụ âm, dùng 'a'."
tutor: He is a best player in the team.,"He is the best player on the team. || Lỗi: Sai mạo từ + giới từ || HD: So sánh nhất dùng 'the', và 'on the team'."
tutor: We live in a same street.,"We live on the same street. || Lỗi: Sai mạo từ + giới từ || HD: 'The same' luôn có 'the', và 'on the street' (hoặc 'in' tùy vùng)."
tutor: I don't have a time for this.,"I don't have time for this. || Lỗi: Sai mạo từ || HD: 'Time' không đếm được trong ngữ cảnh này, không dùng 'a'."
tutor: She works very hardly.,"She works very hard. || Lỗi: Dịch word-by-word || HD: 'Hard' là trạng từ, 'hardly' mang nghĩa khác."
tutor: This is a nice dress. (đúng),This is a nice dress. || Lỗi: Không lỗi || HD: Tính từ trước danh từ đúng.
tutor: They are my childrens.,"They are my children. || Lỗi: Dịch word-by-word (thêm 's' sai) || HD: 'Children' đã là số nhiều bất quy tắc, không thêm 's'."
tutor: I want to learn how to speak English good.,I want to learn how to speak English well. || Lỗi: Dịch word-by-word || HD: Dùng trạng từ 'well' thay cho tính từ 'good'.
tutor: She is more pretty than her friend.,She is prettier than her friend. || Lỗi: Dịch word-by-word || HD: 'Pretty' chuyển 'y' thành 'i' thêm 'er'.
tutor: He has a lot of works to do.,"He has a lot of work to do. || Lỗi: Dịch word-by-word (thêm 's') || HD: 'Work' với nghĩa công việc không đếm được, không dùng 'a lot of works'."
tutor: I am glad to see you. (đúng),I am glad to see you. || Lỗi: Không lỗi || HD: Cấu trúc 'glad to V' đúng.
tutor: The computer is a useful tool. (đúng),The computer is a useful tool. || Lỗi: Không lỗi || HD: Mạo từ 'a' đúng vì 'useful' bắt đầu phụ âm.
tutor: She is an hour late.,She is an hour late. || Lỗi: Không lỗi || HD: 'Hour' âm câm h dùng 'an' đúng.
tutor: I am going to a store.,"I am going to the store. || Lỗi: Sai mạo từ (nếu người nghe biết cửa hàng nào) || HD: Nếu là cửa hàng cả hai cùng biết, dùng 'the'."
tutor: He can play football very well. (đúng),"He can play football very well. || Lỗi: Không lỗi || HD: Động từ khuyết thiếu 'can' đi với động từ nguyên thể, đúng."
tutor: This is the first time I have eaten sushi. (đúng),This is the first time I have eaten sushi. || Lỗi: Không lỗi || HD: Cấu trúc 'the first time' đúng.
tutor: She is very beautifully.,She is very beautiful. || Lỗi: Dịch word-by-word (dùng trạng từ thay tính từ) || HD: Sau 'is' cần tính từ 'beautiful'.
tutor: He told to me a story.,"He told me a story. || Lỗi: Dịch word-by-word (thừa 'to') || HD: 'Tell' là ngoại động từ, đi thẳng với tân ngữ: 'told me'."
tutor: I need to buy a bread and a milk.,"I need to buy bread and milk. || Lỗi: Sai mạo từ || HD: Cả hai đều không đếm được, không dùng 'a'."
tutor: She is an university student.,"She is a university student. || Lỗi: Sai mạo từ || HD: 'University' phát âm /ju:/, dùng 'a'."
tutor: We are waiting for the bus. (đúng),We are waiting for the bus. || Lỗi: Không lỗi || HD: 'The bus' chỉ chuyến xe buýt cụ thể cả hai cùng biết.
tutor: I enjoy to read books.,I enjoy reading books. || Lỗi: Dịch word-by-word || HD: 'Enjoy' đi với V-ing.
tutor: She suggested me to go home.,She suggested that I (should) go home. / She suggested going home. || Lỗi: Dịch word-by-word || HD: 'Suggest' không dùng cấu trúc 'suggest + tân ngữ + to V'.
tutor: I want to know why did he leave.,"I want to know why he left. || Lỗi: Trật tự từ trong câu tường thuật và thì || HD: Câu hỏi gián tiếp không đảo trợ động từ, và thì quá khứ phù hợp."
tutor: The man is wearing a coat blue.,The man is wearing a blue coat. || Lỗi: Trật tự tính từ và danh từ || HD: 'Blue' đứng trước 'coat'.
tutor: I go to the gym every day. (đúng),I go to the gym every day. || Lỗi: Không lỗi || HD: 'The gym' đúng nếu chỉ phòng gym quen thuộc.
tutor: She gave me a very good advice.,"She gave me some very good advice. || Lỗi: Sai mạo từ || HD: 'Advice' không đếm được, không dùng 'a'."
tutor: They are at the room 302.,"They are in room 302. || Lỗi: Sai mạo từ và giới từ || HD: Với số phòng, dùng 'in room 302', không 'the'."
"tutor: I have a pen, but I don't have a paper.","I have a pen, but I don't have paper. || Lỗi: Sai mạo từ || HD: 'Paper' (giấy để viết) không đếm được, không dùng 'a'."
tutor: He is the most young in the group.,He is the youngest in the group. || Lỗi: Dịch word-by-word (dùng 'most young' thay 'youngest') || HD: Tính từ ngắn 'young' thêm '-est'.
tutor: I have visited a Eiffel Tower.,I have visited the Eiffel Tower. || Lỗi: Sai mạo từ || HD: Các công trình nổi tiếng duy nhất dùng 'the'.
tutor: She is allergic of cats.,She is allergic to cats. || Lỗi: Dịch word-by-word (sai giới từ) || HD: 'Allergic to' không phải 'of'.
tutor: I have less books than you.,"I have fewer books than you. || Lỗi: Dịch word-by-word (dùng 'less' sai) || HD: 'Books' đếm được, dùng 'fewer', không dùng 'less'."
tutor: She is a same age as me.,She is the same age as me. || Lỗi: Sai mạo từ || HD: 'The same' là cố định.
tutor: I must to finish this report.,I must finish this report. || Lỗi: Dịch word-by-word (thêm 'to') || HD: Sau động từ khuyết thiếu 'must' là động từ nguyên thể.
tutor: He works very careful.,He works very carefully. || Lỗi: Dịch word-by-word (dùng tính từ thay trạng từ) || HD: Trạng từ 'carefully' bổ nghĩa cho 'works'.
tutor: I'm looking forward to see you.,I'm looking forward to seeing you. || Lỗi: Dịch word-by-word || HD: 'Look forward to' đi với V-ing (to là giới từ).
tutor: The concert was very excited.,The concert was very exciting. || Lỗi: Dịch word-by-word (nhầm -ed/-ing) || HD: Buổi hòa nhạc gây phấn khích -> 'exciting'.
tutor: I have been to the Japan.,I have been to Japan. || Lỗi: Sai mạo từ || HD: Nước Nhật không có 'the'.
tutor: She doesn't need an umbrella. (đúng),"She doesn't need an umbrella. || Lỗi: Không lỗi || HD: 'Umbrella' bắt đầu nguyên âm, dùng 'an'."
tutor: I need a help with this.,"I need help with this. || Lỗi: Sai mạo từ || HD: 'Help' thường không đếm được, không dùng 'a'."
tutor: He is taller from me.,He is taller than me. || Lỗi: Dịch word-by-word (sai giới từ so sánh) || HD: So sánh hơn dùng 'than'.
tutor: I have to go to the doctor. (đúng),I have to go to the doctor. || Lỗi: Không lỗi || HD: 'The doctor' chỉ bác sĩ quen thuộc.
tutor: She works in a office modern.,She works in a modern office. || Lỗi: Trật tự tính từ và danh từ || HD: 'Modern' đứng trước 'office'.
tutor: I am interested in learn English.,I am interested in learning English. || Lỗi: Dịch word-by-word || HD: Sau giới từ 'in' là V-ing.
tutor: It's a great fun to play chess.,"It's great fun to play chess. || Lỗi: Sai mạo từ || HD: 'Fun' không đếm được, không dùng 'a'."
tutor: She is the woman who I love. (đúng),"She is the woman whom I love. (trang trọng) hoặc I love. || Lỗi: Thiếu mạo từ? Không, câu có 'the'. OK. || HD: Có thể dùng 'whom' nếu muốn trang trọng; 'the woman I love' là đủ."
tutor: I didn't get a invitation.,"I didn't get an invitation. || Lỗi: Sai mạo từ || HD: 'Invitation' bắt đầu nguyên âm, dùng 'an'."
tutor: Let's go to the bed.,"Let's go to bed. || Lỗi: Sai mạo từ || HD: 'Go to bed' là đi ngủ, không dùng 'the'."
tutor: He plays the tennis very well.,He plays tennis very well. || Lỗi: Sai mạo từ || HD: Thể thao không dùng 'the': 'play tennis'.
tutor: She is too young to drive a car. (đúng),She is too young to drive a car. || Lỗi: Không lỗi || HD: 'A car' đúng vì chỉ xe ô tô nói chung.
tutor: I have a idea.,"I have an idea. || Lỗi: Sai mạo từ || HD: 'Idea' bắt đầu nguyên âm, dùng 'an'."
tutor: The children are playing in the garden. (đúng),The children are playing in the garden. || Lỗi: Không lỗi || HD: Mạo từ 'the' đúng cho sân vườn xác định.
tutor: She married with a doctor.,She married a doctor. || Lỗi: Dịch word-by-word (thừa 'with') || HD: 'Marry' không đi với 'with': 'marry somebody'.
tutor: I am good in mathematics.,I am good at mathematics. || Lỗi: Dịch word-by-word (sai giới từ) || HD: 'Good at' chỉ giỏi về lĩnh vực.
tutor: It is a orange.,"It is an orange. || Lỗi: Sai mạo từ || HD: 'Orange' bắt đầu nguyên âm, dùng 'an'."
tutor: We had a lot of fun. (đúng),"We had a lot of fun. || Lỗi: Không lỗi || HD: 'A lot of fun' đúng, fun không đếm được."
tutor: She is wearing a very nice dress. (đúng),"She is wearing a very nice dress. || Lỗi: Không lỗi || HD: Tính từ trước danh từ, mạo từ 'a' đúng."
tutor: He is a honest person.,He is an honest person. || Lỗi: Sai mạo từ || HD: 'Honest' âm 'h' câm -> 'an'.
tutor: I have never been to the China.,I have never been to China. || Lỗi: Sai mạo từ || HD: Không dùng 'the' trước tên nước China.
tutor: The sun is very hot today. (đúng),The sun is very hot today. || Lỗi: Không lỗi || HD: 'The sun' đúng vì là duy nhất.
tutor: I like to drink the tea in the morning.,I like to drink tea in the morning. || Lỗi: Sai mạo từ || HD: 'Tea' nói chung không 'the'; buổi sáng dùng 'in the morning'.
tutor: She gave me an one dollar bill.,"She gave me a one dollar bill. || Lỗi: Sai mạo từ || HD: 'One' phát âm /wʌn/ (phụ âm), dùng 'a'."
tutor: I saw a interesting movie last night.,"I saw an interesting movie last night. || Lỗi: Sai mạo từ || HD: 'Interesting' bắt đầu nguyên âm, dùng 'an'."
tutor: He is an European businessman.,"He is a European businessman. || Lỗi: Sai mạo từ || HD: 'European' phát âm /j/ là phụ âm, dùng 'a'."
tutor: The children are at school. (đúng),The children are at school. || Lỗi: Không lỗi || HD: 'At school' không mạo từ khi nói về việc học.
tutor: I need some informations.,"I need some information. || Lỗi: Dịch word-by-word (thêm 's') || HD: 'Information' không đếm được, không thêm 's'."
